sinp                   lambda3  tanbeta  sinbma       BR(A->Ha)     BR(H->hh)     BR(a->chi+chi)  Xsec      effective    Xsec  (Xsec*BR)
0.1                    2        1        0.99995      1.452394e-07  1.502457e-01  9.999882e-01    10.437    2.27749e-07
0.1                    2        1        0.9949874    1.516691e-05  8.751585e-01  9.999882e-01    10.463    0.000138878
0.1                    2        1        0.979795897  6.868226e-05  9.034606e-01  9.999882e-01    10.433    0.000647378
0.1                    2        2        0.99995      1.178500e-02  1.955767e-01  9.999971e-01    2.6145    0.00602607
0.1                    2        2        0.9949874    9.172707e-03  8.943267e-01  9.999971e-01    2.6132    0.0214371
0.1                    2        2        0.979795897  6.921847e-03  9.193792e-01  9.999971e-01    2.6094    0.0166057
0.1                    2        3        0.99995      5.117762e-02  1.960354e-01  9.999987e-01    1.1616    0.0116539
0.1                    2        3        0.9949874    3.685255e-02  8.990983e-01  9.999987e-01    1.1594    0.0384156
0.1                    2        3        0.979795897  2.499171e-02  9.238689e-01  9.999987e-01    1.1607    0.0267994
0.1                    2        4        0.99995      1.110428e-01  1.847290e-01  9.999993e-01    0.65276   0.0133899
0.1                    2        4        0.9949874    7.311726e-02  9.007763e-01  9.999993e-01    0.65341   0.0430351
0.1                    2        4        0.979795897  4.268323e-02  9.242812e-01  9.999993e-01    0.65469   0.0258284
0.1                    2        5        0.99995      1.811290e-01  1.695801e-01  9.999995e-01    0.41799   0.0128389
0.1                    2        5        0.9949874    1.095135e-01  9.009808e-01  9.999995e-01    0.41843   0.0412863
0.1                    2        5        0.979795897  5.308665e-02  9.215549e-01  9.999995e-01    0.41735   0.0204177
0.1                    2        6        0.99995      2.538242e-01  1.536116e-01  9.999997e-01    0.29032   0.0113197
0.1                    2        6        0.9949874    1.414839e-01  9.002253e-01  9.999997e-01    0.29044   0.0369926
0.1                    2        6        0.979795897  5.367864e-02  9.154491e-01  9.999997e-01    0.29088   0.0142939
0.1                    2        8        0.99995      3.901225e-01  1.240755e-01  9.999998e-01    0.16331   0.00790496
0.1                    2        8        0.9949874    1.848544e-01  8.966042e-01  9.999998e-01    0.1633    0.0270655
0.1                    2        8        0.979795897  2.833574e-02  8.874565e-01  9.999998e-01    0.16292   0.00409691
0.1                    3        1        0.99995      3.811334e-08  5.281624e-02  9.999882e-01    10.457    2.10497e-08
0.1                    3        1        0.9949874    3.413283e-06  6.913557e-01  9.999882e-01    10.463    2.46902e-05
0.1                    3        1        0.979795897  9.420561e-06  7.563938e-01  9.999882e-01    10.428    7.43054e-05
0.1                    3        2        0.99995      1.611649e-03  7.266239e-02  9.999971e-01    2.6088    0.000305506
0.1                    3        2        0.9949874    1.338286e-03  7.103955e-01  9.999971e-01    2.6139    0.00248506
0.1                    3        2        0.979795897  1.269996e-03  7.545480e-01  9.999971e-01    2.603     0.00249438
0.1                    3        3        0.99995      7.065969e-03  7.730817e-02  9.999987e-01    1.1588    0.000633002
0.1                    3        3        0.9949874    3.644955e-03  7.048973e-01  9.999987e-01    1.1603    0.00298118
0.1                    3        3        0.979795897  1.843784e-03  7.245042e-01  9.999987e-01    1.1602    0.00154983
0.1                    3        4        0.99995      1.588693e-02  7.822656e-02  9.999993e-01    0.65344   0.000812082
0.1                    3        4        0.9949874    4.846587e-03  6.917848e-01  9.999993e-01    0.65203   0.00218612
0.1                    3        4        0.979795897  5.564833e-04  6.660938e-01  9.999993e-01    0.65455   0.000242622
0.1                    3        5        0.99995      2.724044e-02  7.779948e-02  9.999995e-01    0.41771   0.000885249
0.1                    3        5        0.9949874    4.180807e-03  6.722973e-01  9.999995e-01    0.41755   0.00117363
0.1                    3        5        0.979795897  4.365573e-04  5.612387e-01  9.999995e-01    0.41723   0.000102227
0.1                    3        6        0.99995      4.045985e-02  7.673782e-02  9.999997e-01    0.29028   0.000901261
0.1                    3        6        0.9949874    2.131886e-03  6.455857e-01  9.999997e-01    0.29099   0.000400494
0.1                    3        6        0.979795897  7.860236e-03  3.775603e-01  9.999997e-01    0.29086   0.000863189
0.1                    3        8        0.99995      7.053702e-02  7.371601e-02  9.999998e-01    0.16308   0.000847968
0.1                    3        8        0.9949874    8.778289e-04  5.624444e-01  9.999998e-01    0.16314   8.05471e-05
0.1                    3        8        0.979795897  7.783445e-02  1.680502e-02  9.999998e-01    0.16325   0.000213533
0.1                    4        1        0.99995      5.944165e-07  2.674720e-03  9.999882e-01    10.411    1.65522e-08
0.1                    4        1        0.9949874    5.754006e-05  1.065526e-01  9.999882e-01    10.476    6.4228e-05
0.1                    4        1        0.979795897  2.081688e-04  1.774945e-01  9.999882e-01    10.427    0.000385261
0.1                    4        2        0.99995      8.837179e-04  3.464102e-03  9.999971e-01    2.6037    7.97065e-06
0.1                    4        2        0.9949874    5.688597e-04  4.359779e-02  9.999971e-01    2.6148    6.48495e-05
0.1                    4        2        0.979795897  1.699288e-04  1.602460e-02  9.999971e-01    2.6082    7.10222e-06
0.1                    4        3        0.99995      4.372168e-03  3.472663e-03  9.999987e-01    1.1651    1.76898e-05
0.1                    4        3        0.9949874    5.858541e-03  5.216237e-03  9.999987e-01    1.1605    3.54643e-05
0.1                    4        3        0.979795897  5.678789e-03  5.771901e-02  9.999987e-01    1.1572    0.0003793
0.1                    4        4        0.99995      1.075037e-02  3.303741e-03  9.999993e-01    0.65136   2.3134e-05
0.1                    4        4        0.9949874    2.030710e-02  6.214585e-03  9.999993e-01    0.65261   8.23595e-05
0.1                    4        4        0.979795897  2.597762e-02  3.153495e-01  9.999993e-01    0.65372   0.00535529
0.1                    4        5        0.99995      1.997347e-02  3.078387e-03  9.999995e-01    0.41797   2.56993e-05
0.1                    4        5        0.9949874    4.733649e-02  5.517381e-02  9.999995e-01    0.41858   0.00109322
0.1                    4        5        0.979795897  6.856320e-02  5.771405e-01  9.999995e-01    0.41787   0.0165354
0.1                    4        6        0.99995      3.199936e-02  2.831551e-03  9.999997e-01    0.28993   2.62699e-05
0.1                    4        6        0.9949874    8.901648e-02  1.462164e-01  9.999997e-01    0.2895    0.00376804
0.1                    4        6        0.979795897  1.357570e-01  7.455737e-01  9.999997e-01    0.28934   0.0292861
0.1                    4        8        0.99995      6.429377e-02  2.323344e-03  9.999998e-01    0.16317   2.43738e-05
0.1                    4        8        0.9949874    2.140130e-01  3.746415e-01  9.999998e-01    0.16341   0.0131019
0.1                    4        8        0.979795897  3.192094e-01  8.949526e-01  9.999998e-01    0.16314   0.0466054
0.1                    6        1        0.99995      3.530332e-06  9.126853e-02  9.999882e-01    10.444    3.3651e-06
0.1                    6        1        0.9949874    3.473288e-04  7.929686e-01  9.999882e-01    10.491    0.00288941
0.1                    6        1        0.979795897  1.322055e-03  8.194388e-01  9.999882e-01    10.427    0.0112959
0.1                    6        2        0.99995      2.465137e-02  1.190384e-01  9.999971e-01    2.6096    0.00765774
0.1                    6        2        0.9949874    1.783874e-02  8.583733e-01  9.999971e-01    2.6172    0.0400752
0.1                    6        2        0.979795897  1.036793e-02  9.065232e-01  9.999971e-01    2.6122    0.0245514
0.1                    6        3        0.99995      1.008147e-01  1.108860e-01  9.999987e-01    1.162     0.0129899
0.1                    6        3        0.9949874    8.991526e-02  8.829000e-01  9.999987e-01    1.1619    0.0922387
0.1                    6        3        0.979795897  7.083216e-02  9.391992e-01  9.999987e-01    1.1581    0.0770431
0.1                    6        4        0.99995      2.050630e-01  9.511496e-02  9.999993e-01    0.65366   0.0127493
0.1                    6        4        0.9949874    1.980192e-01  8.962316e-01  9.999993e-01    0.65273   0.115841
0.1                    6        4        0.979795897  1.719884e-01  9.567865e-01  9.999993e-01    0.65228   0.107337
0.1                    6        5        0.99995      3.140528e-01  7.946378e-02  9.999995e-01    0.41807   0.0104333
0.1                    6        5        0.9949874    3.152948e-01  9.037660e-01  9.999995e-01    0.41932   0.119486
0.1                    6        5        0.979795897  2.865611e-01  9.673424e-01  9.999995e-01    0.41612   0.11535
0.1                    6        6        0.99995      4.149629e-01  6.606249e-02  9.999997e-01    0.28909   0.00792496
0.1                    6        6        0.9949874    4.246290e-01  9.077076e-01  9.999997e-01    0.28918   0.111461
0.1                    6        6        0.979795897  3.945496e-01  9.740338e-01  9.999997e-01    0.29051   0.111644
0.1                    6        8        0.99995      5.773308e-01  4.648309e-02  9.999998e-01    0.16315   0.00437831
0.1                    6        8        0.9949874    5.966514e-01  9.092769e-01  9.999998e-01    0.16312   0.0884961
0.1                    6        8        0.979795897  5.624101e-01  9.813754e-01  9.999998e-01    0.16283   0.0898716
0.1                    8        1        0.99995      8.253931e-06  3.197552e-01  9.999882e-01    10.457    2.75982e-05
0.1                    8        1        0.9949874    8.161832e-04  9.477141e-01  9.999882e-01    10.47     0.00809854
0.1                    8        1        0.979795897  3.155081e-03  9.570764e-01  9.999882e-01    10.455    0.0315701
0.1                    8        2        0.99995      6.352044e-02  3.444311e-01  9.999971e-01    2.609     0.0570806
0.1                    8        2        0.9949874    4.619208e-02  9.616348e-01  9.999971e-01    2.6087    0.115878
0.1                    8        2        0.979795897  2.829097e-02  9.755538e-01  9.999971e-01    2.6097    0.0720258
0.1                    8        3        0.99995      2.180335e-01  2.699235e-01  9.999987e-01    1.1624    0.0684099
0.1                    8        3        0.9949874    1.843212e-01  9.632005e-01  9.999987e-01    1.1601    0.205962
0.1                    8        3        0.979795897  1.417930e-01  9.821733e-01  9.999987e-01    1.1611    0.161701
0.1                    8        4        0.99995      3.805588e-01  2.017183e-01  9.999993e-01    0.65176   0.0500328
0.1                    8        4        0.9949874    3.384456e-01  9.615040e-01  9.999993e-01    0.65324   0.212575
0.1                    8        4        0.979795897  2.794484e-01  9.856425e-01  9.999993e-01    0.65173   0.17951
0.1                    8        5        0.99995      5.149830e-01  1.520532e-01  9.999995e-01    0.41936   0.0328379
0.1                    8        5        0.9949874    4.697246e-01  9.582275e-01  9.999995e-01    0.41723   0.187796
0.1                    8        5        0.979795897  4.017239e-01  9.876430e-01  9.999995e-01    0.41699   0.165445
0.1                    8        6        0.99995      6.176394e-01  1.172385e-01  9.999997e-01    0.29015   0.0210101
0.1                    8        6        0.9949874    5.718541e-01  9.540831e-01  9.999997e-01    0.28996   0.158201
0.1                    8        6        0.979795897  4.993765e-01  9.888295e-01  9.999997e-01    0.29003   0.143216
0.1                    8        8        0.99995      7.529042e-01  7.487210e-02  9.999998e-01    0.1633    0.00920547
0.1                    8        8        0.9949874    7.086168e-01  9.446302e-01  9.999998e-01    0.16291   0.109049
0.1                    8        8        0.979795897  6.326459e-01  9.899207e-01  9.999998e-01    0.16322   0.10222
0.2                    2        1        0.99995      5.505340e-07  5.953327e-02  9.999515e-01    10.123    3.31766e-07
0.2                    2        1        0.9949874    5.748457e-05  8.031701e-01  9.999515e-01    10.11     0.000466755
0.2                    2        1        0.979795897  2.602326e-04  8.823341e-01  9.999515e-01    10.112    0.00232172
0.2                    2        2        0.99995      3.991450e-02  5.761751e-02  9.999879e-01    2.5232    0.00580272
0.2                    2        2        0.9949874    3.119141e-02  8.169052e-01  9.999879e-01    2.5227    0.0642787
0.2                    2        2        0.979795897  2.366677e-02  9.000034e-01  9.999879e-01    2.535     0.0539953
0.2                    2        3        0.99995      1.509802e-01  4.548429e-02  9.999946e-01    1.1227    0.00770979
0.2                    2        3        0.9949874    1.116165e-01  8.061769e-01  9.999946e-01    1.1235    0.101095
0.2                    2        3        0.979795897  7.798257e-02  9.022759e-01  9.999946e-01    1.1223    0.0789666
0.2                    2        4        0.99995      2.850885e-01  3.470796e-02  9.999970e-01    0.63434   0.00627667
0.2                    2        4        0.9949874    2.004433e-01  7.900589e-01  9.999970e-01    0.63292   0.10023
0.2                    2        4        0.979795897  1.255461e-01  9.001417e-01  9.999970e-01    0.633     0.0715347
0.2                    2        5        0.99995      4.092706e-01  2.665449e-02  9.999981e-01    0.40485   0.00441646
0.2                    2        5        0.9949874    2.773232e-01  7.728541e-01  9.999981e-01    0.40529   0.0868658
0.2                    2        5        0.979795897  1.520194e-01  8.953183e-01  9.999981e-01    0.40367   0.0549417
0.2                    2        6        0.99995      5.128693e-01  2.085416e-02  9.999987e-01    0.281     0.00300542
0.2                    2        6        0.9949874    3.373920e-01  7.564535e-01  9.999987e-01    0.28099   0.0717146
0.2                    2        6        0.979795897  1.540769e-01  8.878177e-01  9.999987e-01    0.2824    0.0386301
0.2                    2        8        0.99995      6.613994e-01  1.358982e-02  9.999992e-01    0.1582    0.00142195
0.2                    2        8        0.9949874    4.107144e-01  7.294413e-01  9.999992e-01    0.15862   0.0475213
0.2                    2        8        0.979795897  8.775142e-02  8.585263e-01  9.999992e-01    0.15829   0.0119251
0.2                    3        1        0.99995      1.475445e-07  1.957348e-02  9.999515e-01    10.15     2.93114e-08
0.2                    3        1        0.9949874    1.321567e-05  5.664282e-01  9.999515e-01    10.116    7.5722e-05
0.2                    3        1        0.979795897  3.649096e-05  7.141197e-01  9.999515e-01    10.147    0.000264407
0.2                    3        2        0.99995      5.891632e-03  2.135748e-02  9.999879e-01    2.5272    0.000317995
0.2                    3        2        0.9949874    4.903899e-03  5.763706e-01  9.999879e-01    2.5271    0.00714267
0.2                    3        2        0.979795897  4.674499e-03  7.110614e-01  9.999879e-01    2.5285    0.00840427
0.2                    3        3        0.99995      2.456533e-02  2.087404e-02  9.999946e-01    1.1257    0.000577231
0.2                    3        3        0.9949874    1.282360e-02  5.661559e-01  9.999946e-01    1.1272    0.0081836
0.2                    3        3        0.979795897  6.574813e-03  6.777855e-01  9.999946e-01    1.1261    0.00501823
0.2                    3        4        0.99995      5.293875e-02  1.985449e-02  9.999970e-01    0.63365   0.00066601
0.2                    3        4        0.9949874    1.666341e-02  5.496952e-01  9.999970e-01    0.63281   0.00579639
0.2                    3        4        0.979795897  1.954030e-03  6.148192e-01  9.999970e-01    0.63282   0.000760252
0.2                    3        5        0.99995      8.736394e-02  1.863828e-02  9.999981e-01    0.40529   0.000659938
0.2                    3        5        0.9949874    1.422501e-02  5.280101e-01  9.999981e-01    0.40553   0.00304591
0.2                    3        5        0.979795897  1.510164e-03  5.042555e-01  9.999981e-01    0.40408   0.00030771
0.2                    3        6        0.99995      1.251066e-01  1.736709e-02  9.999987e-01    0.28139   0.000611386
0.2                    3        6        0.9949874    7.230103e-03  4.998156e-01  9.999987e-01    0.28161   0.00101766
0.2                    3        6        0.979795897  2.624242e-02  3.198454e-01  9.999987e-01    0.28062   0.00235539
0.2                    3        8        0.99995      2.032652e-01  1.493458e-02  9.999992e-01    0.15813   0.000480032
0.2                    3        8        0.9949874    2.948741e-03  4.122103e-01  9.999992e-01    0.15821   0.000192304
0.2                    3        8        0.979795897  2.128186e-01  1.109352e-02  9.999992e-01    0.15831   0.000373755
0.2                    4        1        0.99995      2.267595e-06  9.592860e-04  9.999515e-01    10.141    2.20584e-08
0.2                    4        1        0.9949874    2.196915e-04  6.507168e-02  9.999515e-01    10.146    0.000145037
0.2                    4        1        0.979795897  7.967342e-04  1.481053e-01  9.999515e-01    10.153    0.001198
0.2                    4        2        0.99995      3.118498e-03  9.728959e-04  9.999879e-01    2.5346    7.68982e-06
0.2                    4        2        0.9949874    2.001805e-03  2.452383e-02  9.999879e-01    2.5305    0.000124226
0.2                    4        2        0.979795897  6.003951e-04  1.280683e-02  9.999879e-01    2.524     1.94072e-05
0.2                    4        3        0.99995      1.453287e-02  8.996620e-04  9.999946e-01    1.1283    1.47521e-05
0.2                    4        3        0.9949874    1.915147e-02  2.759423e-03  9.999946e-01    1.1217    5.92782e-05
0.2                    4        3        0.979795897  1.845331e-02  4.536178e-02  9.999946e-01    1.1244    0.000941202
0.2                    4        4        0.99995      3.419878e-02  8.094535e-04  9.999970e-01    0.63256   1.75107e-05
0.2                    4        4        0.9949874    6.171224e-02  3.060603e-03  9.999970e-01    0.63334   0.000119623
0.2                    4        4        0.979795897  7.614151e-02  2.515709e-01  9.999970e-01    0.63293   0.0121237
