sinp                   lambda3  tanbeta  sinbma       widthA        MA            widthH        MH            FracWA    FracWH
0.3                    3        4        0.9949874    2.986785e+02  7.000000e+02  3.971323e+01  2.600000e+02  0.426684  0.152743
0.3                    3        4        0.979795897  2.934268e+02  7.000000e+02  1.303981e+02  2.600000e+02  0.419181  0.501531
0.3                    3        5        0.99995      4.368638e+02  7.000000e+02  3.441314e+01  2.600000e+02  0.624091  0.132358
0.3                    3        5        0.9949874    4.188431e+02  7.000000e+02  5.364403e+01  2.600000e+02  0.598347  0.206323
0.3                    3        5        0.979795897  4.041027e+02  7.000000e+02  1.607093e+02  2.600000e+02  0.57729   0.618113
0.3                    3        6        0.99995      5.967185e+02  7.000000e+02  5.067326e+01  2.600000e+02  0.852455  0.194897
0.3                    3        6        0.9949874    5.626336e+02  7.000000e+02  6.998508e+01  2.600000e+02  0.803762  0.269173
0.3                    3        6        0.979795897  5.328955e+02  7.000000e+02  1.932976e+02  2.600000e+02  0.761279  0.743452
0.3                    3        8        0.99995      1.003004e+03  7.000000e+02  9.197554e+01  2.600000e+02  1.43286   0.353752
0.3                    3        8        0.9949874    9.152984e+02  7.000000e+02  1.093816e+02  2.600000e+02  1.30757   0.420698
0.3                    3        8        0.979795897  8.350644e+02  7.000000e+02  2.641000e+02  2.600000e+02  1.19295   1.01577
0.3                    4        1        0.99995      1.237421e+02  7.000000e+02  2.949538e-01  2.600000e+02  0.176774  0.00113444
0.3                    4        1        0.9949874    1.239098e+02  7.000000e+02  1.206251e+01  2.600000e+02  0.177014  0.0463943
0.3                    4        1        0.979795897  1.248230e+02  7.000000e+02  4.398381e+01  2.600000e+02  0.178319  0.169168
0.3                    4        2        0.99995      1.253117e+02  7.000000e+02  3.010007e+00  2.600000e+02  0.179017  0.0115769
0.3                    4        2        0.9949874    1.256422e+02  7.000000e+02  1.646924e+01  2.600000e+02  0.179489  0.0633432
0.3                    4        2        0.979795897  1.269891e+02  7.000000e+02  6.452109e+01  2.600000e+02  0.181413  0.248158
0.3                    4        3        0.99995      1.800435e+02  7.000000e+02  8.979919e+00  2.600000e+02  0.257205  0.0345382
0.3                    4        3        0.9949874    1.782226e+02  7.000000e+02  2.362610e+01  2.600000e+02  0.254604  0.0908696
0.3                    4        3        0.979795897  1.779495e+02  7.000000e+02  8.547060e+01  2.600000e+02  0.254214  0.328733
0.3                    4        4        0.99995      2.629063e+02  7.000000e+02  1.752399e+01  2.600000e+02  0.37558   0.0674
0.3                    4        4        0.9949874    2.557772e+02  7.000000e+02  3.299927e+01  2.600000e+02  0.365396  0.12692
0.3                    4        4        0.979795897  2.508511e+02  7.000000e+02  1.082317e+02  2.600000e+02  0.358359  0.416276
0.3                    4        5        0.99995      3.709202e+02  7.000000e+02  2.854662e+01  2.600000e+02  0.529886  0.109795
0.3                    4        5        0.9949874    3.543159e+02  7.000000e+02  4.443836e+01  2.600000e+02  0.506166  0.170917
0.3                    4        5        0.979795897  3.407124e+02  7.000000e+02  1.328769e+02  2.600000e+02  0.486732  0.511065
0.3                    4        6        0.99995      5.032579e+02  7.000000e+02  4.201464e+01  2.600000e+02  0.71894   0.161595
0.3                    4        6        0.9949874    4.720043e+02  7.000000e+02  5.782120e+01  2.600000e+02  0.674292  0.222389
0.3                    4        6        0.979795897  4.447546e+02  7.000000e+02  1.592118e+02  2.600000e+02  0.635364  0.612353
0.3                    4        8        0.99995      8.395911e+02  7.000000e+02  7.621254e+01  2.600000e+02  1.19942   0.293125
0.3                    4        8        0.9949874    7.595630e+02  7.000000e+02  8.995203e+01  2.600000e+02  1.08509   0.345969
0.3                    4        8        0.979795897  6.866093e+02  7.000000e+02  2.158597e+02  2.600000e+02  0.98087   0.83023
0.3                    6        1        0.99995      1.094054e+02  7.000000e+02  2.544165e-01  2.600000e+02  0.156293  0.000978525
0.3                    6        1        0.9949874    1.095994e+02  7.000000e+02  8.120067e+00  2.600000e+02  0.156571  0.031231
0.3                    6        1        0.979795897  1.105896e+02  7.000000e+02  2.953151e+01  2.600000e+02  0.157985  0.113583
0.3                    6        2        0.99995      1.033461e+02  7.000000e+02  2.003913e+00  2.600000e+02  0.147637  0.00770736
0.3                    6        2        0.9949874    1.038164e+02  7.000000e+02  1.094877e+01  2.600000e+02  0.148309  0.0421107
0.3                    6        2        0.979795897  1.051384e+02  7.000000e+02  4.273488e+01  2.600000e+02  0.150198  0.164365
0.3                    6        3        0.99995      1.363365e+02  7.000000e+02  5.854934e+00  2.600000e+02  0.194766  0.022519
0.3                    6        3        0.9949874    1.347370e+02  7.000000e+02  1.551300e+01  2.600000e+02  0.192481  0.0596654
0.3                    6        3        0.979795897  1.344464e+02  7.000000e+02  5.596734e+01  2.600000e+02  0.192066  0.215259
0.3                    6        4        0.99995      1.892043e+02  7.000000e+02  1.136350e+01  2.600000e+02  0.270292  0.0437058
0.3                    6        4        0.9949874    1.832703e+02  7.000000e+02  2.144788e+01  2.600000e+02  0.261815  0.0824918
0.3                    6        4        0.979795897  1.791606e+02  7.000000e+02  7.011048e+01  2.600000e+02  0.255944  0.269656
0.3                    6        5        0.99995      2.585430e+02  7.000000e+02  1.846563e+01  2.600000e+02  0.369347  0.0710217
0.3                    6        5        0.9949874    2.449512e+02  7.000000e+02  2.863857e+01  2.600000e+02  0.34993   0.110148
0.3                    6        5        0.979795897  2.338503e+02  7.000000e+02  8.516934e+01  2.600000e+02  0.334072  0.327574
0.3                    6        6        0.99995      3.436178e+02  7.000000e+02  2.713790e+01  2.600000e+02  0.490883  0.104377
0.3                    6        6        0.9949874    3.182519e+02  7.000000e+02  3.698918e+01  2.600000e+02  0.454646  0.142266
0.3                    6        6        0.979795897  2.962761e+02  7.000000e+02  1.009777e+02  2.600000e+02  0.423252  0.388376
0.3                    6        8        0.99995      5.598386e+02  7.000000e+02  4.913700e+01  2.600000e+02  0.799769  0.188988
0.3                    6        8        0.9949874    4.954854e+02  7.000000e+02  5.680475e+01  2.600000e+02  0.707836  0.21848
0.3                    6        8        0.979795897  4.375432e+02  7.000000e+02  1.339954e+02  2.600000e+02  0.625062  0.515367
0.3                    8        1        0.99995      1.007032e+02  7.000000e+02  2.220693e-01  2.600000e+02  0.143862  0.000854113
0.3                    8        1        0.9949874    1.008946e+02  7.000000e+02  4.972631e+00  2.600000e+02  0.144135  0.0191255
0.3                    8        1        0.979795897  1.018309e+02  7.000000e+02  1.797665e+01  2.600000e+02  0.145473  0.069141
0.3                    8        2        0.99995      8.650444e+01  7.000000e+02  1.216487e+00  2.600000e+02  0.123578  0.0046788
0.3                    8        2        0.9949874    8.666331e+01  7.000000e+02  6.569916e+00  2.600000e+02  0.123805  0.0252689
0.3                    8        2        0.979795897  8.762186e+01  7.000000e+02  2.545099e+01  2.600000e+02  0.125174  0.0978884
0.3                    8        3        0.99995      1.036185e+02  7.000000e+02  3.411066e+00  2.600000e+02  0.148026  0.0131195
0.3                    8        3        0.9949874    1.023644e+02  7.000000e+02  9.121013e+00  2.600000e+02  0.146235  0.0350808
0.3                    8        3        0.979795897  1.021974e+02  7.000000e+02  3.272066e+01  2.600000e+02  0.145996  0.125849
0.3                    8        4        0.99995      1.330486e+02  7.000000e+02  6.547599e+00  2.600000e+02  0.190069  0.0251831
0.3                    8        4        0.9949874    1.284911e+02  7.000000e+02  1.239853e+01  2.600000e+02  0.183559  0.0476867
0.3                    8        4        0.979795897  1.254177e+02  7.000000e+02  4.027120e+01  2.600000e+02  0.179168  0.154889
0.3                    8        5        0.99995      1.721789e+02  7.000000e+02  1.058740e+01  2.600000e+02  0.24597   0.0407208
0.3                    8        5        0.9949874    1.618396e+02  7.000000e+02  1.632086e+01  2.600000e+02  0.231199  0.0627725
0.3                    8        5        0.979795897  1.535460e+02  7.000000e+02  4.807111e+01  2.600000e+02  0.219351  0.184889
0.3                    8        6        0.99995      2.203523e+02  7.000000e+02  1.551517e+01  2.600000e+02  0.314789  0.0596737
0.3                    8        6        0.9949874    2.011742e+02  7.000000e+02  2.081815e+01  2.600000e+02  0.287392  0.0800698
0.3                    8        6        0.979795897  1.848688e+02  7.000000e+02  5.599350e+01  2.600000e+02  0.264098  0.21536
0.3                    8        8        0.99995      3.428504e+02  7.000000e+02  2.799539e+01  2.600000e+02  0.489786  0.107675
0.3                    8        8        0.9949874    2.945991e+02  7.000000e+02  3.127318e+01  2.600000e+02  0.420856  0.120281
0.3                    8        8        0.979795897  2.522694e+02  7.000000e+02  7.161947e+01  2.600000e+02  0.360385  0.27546
0.5                    2        1        0.99995      3.095504e+02  7.000000e+02  6.355056e-01  2.600000e+02  0.442215  0.00244425
0.5                    2        1        0.9949874    3.081448e+02  7.000000e+02  1.759602e+01  2.600000e+02  0.440207  0.067677
0.5                    2        1        0.979795897  3.038309e+02  7.000000e+02  6.367435e+01  2.600000e+02  0.434044  0.244901
0.5                    2        2        0.99995      2.540681e+02  7.000000e+02  3.069491e+01  2.600000e+02  0.362954  0.118057
0.5                    2        2        0.9949874    2.548475e+02  7.000000e+02  4.287792e+01  2.600000e+02  0.364068  0.164915
0.5                    2        2        0.979795897  2.574074e+02  7.000000e+02  1.040667e+02  2.600000e+02  0.367725  0.400257
0.5                    2        3        0.99995      4.445632e+02  7.000000e+02  9.666939e+01  2.600000e+02  0.63509   0.371805
0.5                    2        3        0.9949874    4.397764e+02  7.000000e+02  1.030433e+02  2.600000e+02  0.628252  0.39632
0.5                    2        3        0.979795897  4.383184e+02  7.000000e+02  1.759374e+02  2.600000e+02  0.626169  0.676682
0.5                    2        4        0.99995      7.202535e+02  7.000000e+02  1.911242e+02  2.600000e+02  1.02893   0.735093
0.5                    2        4        0.9949874    7.012166e+02  7.000000e+02  1.889303e+02  2.600000e+02  1.00174   0.726655
0.5                    2        4        0.979795897  6.873773e+02  7.000000e+02  2.708814e+02  2.600000e+02  0.981968  1.04185
0.5                    2        5        0.99995      1.076530e+03  7.000000e+02  3.130328e+02  2.600000e+02  1.5379    1.20397
0.5                    2        5        0.9949874    1.031774e+03  7.000000e+02  2.984018e+02  2.600000e+02  1.47396   1.1477
0.5                    2        5        0.979795897  9.944029e+02  7.000000e+02  3.861040e+02  2.600000e+02  1.42058   1.48502
0.5                    2        6        0.99995      1.512005e+03  7.000000e+02  4.620531e+02  2.600000e+02  2.16001   1.77713
0.5                    2        6        0.9949874    1.427266e+03  7.000000e+02  4.301076e+02  2.600000e+02  2.03895   1.65426
0.5                    2        6        0.979795897  1.352518e+03  7.000000e+02  5.193661e+02  2.600000e+02  1.93217   1.99756
0.5                    2        8        0.99995      2.617973e+03  7.000000e+02  8.406992e+02  2.600000e+02  3.73996   3.23346
0.5                    2        8        0.9949874    2.399454e+03  7.000000e+02  7.556460e+02  2.600000e+02  3.42779   2.90633
0.5                    2        8        0.979795897  2.198249e+03  7.000000e+02  8.317570e+02  2.600000e+02  3.14036   3.19907
0.5                    3        1        0.99995      2.480779e+02  7.000000e+02  6.093387e-01  2.600000e+02  0.354397  0.00234361
0.5                    3        1        0.9949874    2.473147e+02  7.000000e+02  1.504987e+01  2.600000e+02  0.353307  0.0578841
0.5                    3        1        0.979795897  2.449584e+02  7.000000e+02  5.432373e+01  2.600000e+02  0.349941  0.208937
0.5                    3        2        0.99995      2.189320e+02  7.000000e+02  2.593221e+01  2.600000e+02  0.31276   0.0997393
0.5                    3        2        0.9949874    2.194839e+02  7.000000e+02  3.630083e+01  2.600000e+02  0.313548  0.139619
0.5                    3        2        0.979795897  2.216886e+02  7.000000e+02  8.826321e+01  2.600000e+02  0.316698  0.339474
0.5                    3        3        0.99995      3.788086e+02  7.000000e+02  8.150464e+01  2.600000e+02  0.541155  0.313479
0.5                    3        3        0.9949874    3.740980e+02  7.000000e+02  8.679865e+01  2.600000e+02  0.534426  0.333841
0.5                    3        3        0.979795897  3.724179e+02  7.000000e+02  1.483993e+02  2.600000e+02  0.532026  0.570767
0.5                    3        4        0.99995      6.107813e+02  7.000000e+02  1.610514e+02  2.600000e+02  0.872545  0.619428
0.5                    3        4        0.9949874    5.928530e+02  7.000000e+02  1.587346e+02  2.600000e+02  0.846933  0.610518
0.5                    3        4        0.979795897  5.796334e+02  7.000000e+02  2.274854e+02  2.600000e+02  0.828048  0.874944
0.5                    3        5        0.99995      9.106722e+02  7.000000e+02  2.636988e+02  2.600000e+02  1.30096   1.01423
0.5                    3        5        0.9949874    8.690213e+02  7.000000e+02  2.502295e+02  2.600000e+02  1.24146   0.962421
0.5                    3        5        0.979795897  8.340785e+02  7.000000e+02  3.230212e+02  2.600000e+02  1.19154   1.24239
0.5                    3        6        0.99995      1.277219e+03  7.000000e+02  3.891498e+02  2.600000e+02  1.8246    1.49673
0.5                    3        6        0.9949874    1.198791e+03  7.000000e+02  3.600702e+02  2.600000e+02  1.71256   1.38489
0.5                    3        6        0.979795897  1.129513e+03  7.000000e+02  4.329844e+02  2.600000e+02  1.61359   1.66532
0.5                    3        8        0.99995      2.207936e+03  7.000000e+02  7.078138e+02  2.600000e+02  3.15419   2.72236
0.5                    3        8        0.9949874    2.006750e+03  7.000000e+02  6.306425e+02  2.600000e+02  2.86679   2.42555
0.5                    3        8        0.979795897  1.821868e+03  7.000000e+02  6.887453e+02  2.600000e+02  2.60267   2.64902
0.5                    4        1        0.99995      1.996616e+02  7.000000e+02  5.852838e-01  2.600000e+02  0.285231  0.00225109
0.5                    4        1        0.9949874    1.993545e+02  7.000000e+02  1.270891e+01  2.600000e+02  0.284792  0.0488804
0.5                    4        1        0.979795897  1.983735e+02  7.000000e+02  4.572328e+01  2.600000e+02  0.283391  0.175859
0.5                    4        2        0.99995      1.874597e+02  7.000000e+02  2.157732e+01  2.600000e+02  0.2678    0.0829897
0.5                    4        2        0.9949874    1.878216e+02  7.000000e+02  3.027849e+01  2.600000e+02  0.268317  0.116456
0.5                    4        2        0.979795897  1.897089e+02  7.000000e+02  7.376981e+01  2.600000e+02  0.271013  0.28373
0.5                    4        3        0.99995      3.193436e+02  7.000000e+02  6.763953e+01  2.600000e+02  0.456205  0.260152
0.5                    4        3        0.9949874    3.147800e+02  7.000000e+02  7.195477e+01  2.600000e+02  0.449686  0.276749
0.5                    4        3        0.979795897  3.129586e+02  7.000000e+02  1.232148e+02  2.600000e+02  0.447084  0.473903
0.5                    4        4        0.99995      5.113517e+02  7.000000e+02  1.335579e+02  2.600000e+02  0.730502  0.513684
0.5                    4        4        0.9949874    4.946356e+02  7.000000e+02  1.311749e+02  2.600000e+02  0.706622  0.504519
0.5                    4        4        0.979795897  4.821617e+02  7.000000e+02  1.878885e+02  2.600000e+02  0.688802  0.722648
0.5                    4        5        0.99995      7.597025e+02  7.000000e+02  2.185992e+02  2.600000e+02  1.08529   0.840766
0.5                    4        5        0.9949874    7.212942e+02  7.000000e+02  2.063040e+02  2.600000e+02  1.03042   0.793477
0.5                    4        5        0.979795897  6.889544e+02  7.000000e+02  2.655764e+02  2.600000e+02  0.984221  1.02145
0.5                    4        6        0.99995      1.063253e+03  7.000000e+02  3.225087e+02  2.600000e+02  1.51893   1.24042
0.5                    4        6        0.9949874    9.913067e+02  7.000000e+02  2.962620e+02  2.600000e+02  1.41615   1.13947
0.5                    4        6        0.979795897  9.277254e+02  7.000000e+02  3.544709e+02  2.600000e+02  1.32532   1.36335
0.5                    4        8        0.99995      1.833822e+03  7.000000e+02  5.863596e+02  2.600000e+02  2.61975   2.25523
0.5                    4        8        0.9949874    1.650213e+03  7.000000e+02  5.169436e+02  2.600000e+02  2.35745   1.98824
0.5                    4        8        0.979795897  1.481998e+03  7.000000e+02  5.592358e+02  2.600000e+02  2.11714   2.15091
0.5                    6        1        0.99995      1.342238e+02  7.000000e+02  5.435100e-01  2.600000e+02  0.191748  0.00209042
0.5                    6        1        0.9949874    1.342763e+02  7.000000e+02  8.642603e+00  2.600000e+02  0.191823  0.0332408
0.5                    6        1        0.979795897  1.347290e+02  7.000000e+02  3.077286e+01  2.600000e+02  0.19247   0.118357
0.5                    6        2        0.99995      1.355064e+02  7.000000e+02  1.409100e+01  2.600000e+02  0.193581  0.0541962
0.5                    6        2        0.9949874    1.356005e+02  7.000000e+02  1.989812e+01  2.600000e+02  0.193715  0.0765312
0.5                    6        2        0.979795897  1.369666e+02  7.000000e+02  4.871325e+01  2.600000e+02  0.195667  0.187359
0.5                    6        3        0.99995      2.192819e+02  7.000000e+02  4.380824e+01  2.600000e+02  0.31326   0.168493
0.5                    6        3        0.9949874    2.152253e+02  7.000000e+02  4.646923e+01  2.600000e+02  0.307465  0.178728
0.5                    6        3        0.979795897  2.133636e+02  7.000000e+02  7.990694e+01  2.600000e+02  0.304805  0.307334
0.5                    6        4        0.99995      3.426200e+02  7.000000e+02  8.630866e+01  2.600000e+02  0.489457  0.331956
0.5                    6        4        0.9949874    3.286400e+02  7.000000e+02  8.396399e+01  2.600000e+02  0.469486  0.322938
0.5                    6        4        0.979795897  3.180350e+02  7.000000e+02  1.200920e+02  2.600000e+02  0.454336  0.461892
0.5                    6        5        0.99995      5.024286e+02  7.000000e+02  1.411034e+02  2.600000e+02  0.717755  0.542705
0.5                    6        5        0.9949874    4.709172e+02  7.000000e+02  1.311935e+02  2.600000e+02  0.672739  0.50459
0.5                    6        5        0.979795897  4.443068e+02  7.000000e+02  1.676005e+02  2.600000e+02  0.634724  0.644617
0.5                    6        6        0.99995      6.977762e+02  7.000000e+02  2.080126e+02  2.600000e+02  0.996823  0.800048
0.5                    6        6        0.9949874    6.393093e+02  7.000000e+02  1.873331e+02  2.600000e+02  0.913299  0.720512
0.5                    6        6        0.979795897  5.878022e+02  7.000000e+02  2.210487e+02  2.600000e+02  0.839717  0.850187
0.5                    6        8        0.99995      1.193363e+03  7.000000e+02  3.777450e+02  2.600000e+02  1.7048    1.45287
0.5                    6        8        0.9949874    1.045640e+03  7.000000e+02  3.234593e+02  2.600000e+02  1.49377   1.24407
0.5                    6        8        0.979795897  9.117918e+02  7.000000e+02  3.407232e+02  2.600000e+02  1.30256   1.31047
0.5                    8        1        0.99995      9.929290e+01  7.000000e+02  5.101843e-01  2.600000e+02  0.141847  0.00196225
0.5                    8        1        0.9949874    9.947863e+01  7.000000e+02  5.397097e+00  2.600000e+02  0.142112  0.0207581
0.5                    8        1        0.979795897  1.003676e+02  7.000000e+02  1.882307e+01  2.600000e+02  0.143382  0.0723964
0.5                    8        2        0.99995      9.820825e+01  7.000000e+02  8.235939e+00  2.600000e+02  0.140298  0.0316767
0.5                    8        2        0.9949874    9.818410e+01  7.000000e+02  1.173678e+01  2.600000e+02  0.140263  0.0451415
0.5                    8        2        0.979795897  9.918066e+01  7.000000e+02  2.889702e+01  2.600000e+02  0.141687  0.111142
0.5                    8        3        0.99995      1.443781e+02  7.000000e+02  2.517550e+01  2.600000e+02  0.206254  0.0968288
0.5                    8        3        0.9949874    1.411122e+02  7.000000e+02  2.658668e+01  2.600000e+02  0.201589  0.102256
0.5                    8        3        0.979795897  1.395333e+02  7.000000e+02  4.601366e+01  2.600000e+02  0.199333  0.176976
0.5                    8        4        0.99995      2.140584e+02  7.000000e+02  4.937652e+01  2.600000e+02  0.305798  0.18991
0.5                    8        4        0.9949874    2.032298e+02  7.000000e+02  4.729744e+01  2.600000e+02  0.290328  0.181913
0.5                    8        4        0.979795897  1.949972e+02  7.000000e+02  6.749196e+01  2.600000e+02  0.278567  0.259584
0.5                    8        5        0.99995      3.047087e+02  7.000000e+02  8.054527e+01  2.600000e+02  0.435298  0.309789
0.5                    8        5        0.9949874    2.806433e+02  7.000000e+02  7.307010e+01  2.600000e+02  0.400919  0.281039
0.5                    8        5        0.979795897  2.604599e+02  7.000000e+02  9.217610e+01  2.600000e+02  0.372086  0.354523
0.5                    8        6        0.99995      4.155750e+02  7.000000e+02  1.185649e+02  2.600000e+02  0.593679  0.456019
0.5                    8        6        0.9949874    3.712742e+02  7.000000e+02  1.033210e+02  2.600000e+02  0.530392  0.397388
0.5                    8        6        0.979795897  3.327487e+02  7.000000e+02  1.190996e+02  2.600000e+02  0.475355  0.458075
0.5                    8        8        0.99995      6.965953e+02  7.000000e+02  2.148556e+02  2.600000e+02  0.995136  0.826368
0.5                    8        8        0.9949874    5.857351e+02  7.000000e+02  1.751932e+02  2.600000e+02  0.836764  0.67382
0.5                    8        8        0.979795897  4.876301e+02  7.000000e+02  1.762191e+02  2.600000e+02  0.696614  0.677766
.70710678118654752440  2        1        0.99995      1.986928e+02  7.000000e+02  1.101106e+00  2.600000e+02  0.283847  0.00423502
.70710678118654752440  2        1        0.9949874    1.990780e+02  7.000000e+02  1.980496e+01  2.600000e+02  0.284397  0.0761729
.70710678118654752440  2        1        0.979795897  2.002414e+02  7.000000e+02  7.122369e+01  2.600000e+02  0.286059  0.273937
.70710678118654752440  2        2        0.99995      3.056540e+02  7.000000e+02  1.213546e+02  2.600000e+02  0.436649  0.466748
.70710678118654752440  2        2        0.9949874    3.065450e+02  7.000000e+02  1.104034e+02  2.600000e+02  0.437921  0.424628
.70710678118654752440  2        2        0.979795897  3.095096e+02  7.000000e+02  1.492410e+02  2.600000e+02  0.442157  0.574004
.70710678118654752440  2        3        0.99995      5.621156e+02  7.000000e+02  3.852493e+02  2.600000e+02  0.803022  1.48173
.70710678118654752440  2        3        0.9949874    5.555853e+02  7.000000e+02  3.423393e+02  2.600000e+02  0.793693  1.31669
.70710678118654752440  2        3        0.979795897  5.531927e+02  7.000000e+02  3.639767e+02  2.600000e+02  0.790275  1.39991
.70710678118654752440  2        4        0.99995      9.305667e+02  7.000000e+02  7.630625e+02  2.600000e+02  1.32938   2.93486
.70710678118654752440  2        4        0.9949874    9.050361e+02  7.000000e+02  6.774037e+02  2.600000e+02  1.29291   2.6054
.70710678118654752440  2        4        0.979795897  8.861351e+02  7.000000e+02  6.710282e+02  2.600000e+02  1.26591   2.58088
.70710678118654752440  2        5        0.99995      1.406002e+03  7.000000e+02  1.250691e+03  2.600000e+02  2.00857   4.81035
.70710678118654752440  2        5        0.9949874    1.346179e+03  7.000000e+02  1.106742e+03  2.600000e+02  1.92311   4.2567
.70710678118654752440  2        5        0.979795897  1.295902e+03  7.000000e+02  1.057380e+03  2.600000e+02  1.85129   4.06685
.70710678118654752440  2        6        0.99995      1.986852e+03  7.000000e+02  1.846765e+03  2.600000e+02  2.83836   7.10294
.70710678118654752440  2        6        0.9949874    1.873719e+03  7.000000e+02  1.624863e+03  2.600000e+02  2.67674   6.24947
.70710678118654752440  2        6        0.979795897  1.773607e+03  7.000000e+02  1.513805e+03  2.600000e+02  2.53372   5.82233
.70710678118654752440  2        8        0.99995      3.461692e+03  7.000000e+02  3.361335e+03  2.600000e+02  4.94527   12.9282
.70710678118654752440  2        8        0.9949874    3.170186e+03  7.000000e+02  2.909056e+03  2.600000e+02  4.52884   11.1887
.70710678118654752440  2        8        0.979795897  2.901463e+03  7.000000e+02  2.604715e+03  2.600000e+02  4.14495   10.0181
.70710678118654752440  3        1        0.99995      1.707942e+02  7.000000e+02  1.072252e+00  2.600000e+02  0.243992  0.00412405
.70710678118654752440  3        1        0.9949874    1.711688e+02  7.000000e+02  1.698976e+01  2.600000e+02  0.244527  0.0653452
.70710678118654752440  3        1        0.979795897  1.723009e+02  7.000000e+02  6.079233e+01  2.600000e+02  0.246144  0.233817
.70710678118654752440  3        2        0.99995      2.588058e+02  7.000000e+02  1.023813e+02  2.600000e+02  0.369723  0.393774
.70710678118654752440  3        2        0.9949874    2.593937e+02  7.000000e+02  9.313009e+01  2.600000e+02  0.370562  0.358193
.70710678118654752440  3        2        0.979795897  2.618846e+02  7.000000e+02  1.262118e+02  2.600000e+02  0.374121  0.48543
.70710678118654752440  3        3        0.99995      4.744429e+02  7.000000e+02  3.246690e+02  2.600000e+02  0.677776  1.24873
.70710678118654752440  3        3        0.9949874    4.680141e+02  7.000000e+02  2.877938e+02  2.600000e+02  0.668592  1.1069
.70710678118654752440  3        3        0.979795897  4.653253e+02  7.000000e+02  3.058454e+02  2.600000e+02  0.66475   1.17633
.70710678118654752440  3        4        0.99995      7.846038e+02  7.000000e+02  6.428513e+02  2.600000e+02  1.12086   2.4725
.70710678118654752440  3        4        0.9949874    7.605512e+02  7.000000e+02  5.684296e+02  2.600000e+02  1.0865    2.18627
.70710678118654752440  3        4        0.979795897  7.424765e+02  7.000000e+02  5.615966e+02  2.600000e+02  1.06068   2.15999
.70710678118654752440  3        5        0.99995      1.184858e+03  7.000000e+02  1.053436e+03  2.600000e+02  1.69265   4.05168
.70710678118654752440  3        5        0.9949874    1.129176e+03  7.000000e+02  9.272641e+02  2.600000e+02  1.61311   3.5664
.70710678118654752440  3        5        0.979795897  1.082137e+03  7.000000e+02  8.819419e+02  2.600000e+02  1.54591   3.39208
.70710678118654752440  3        6        0.99995      1.673805e+03  7.000000e+02  1.555234e+03  2.600000e+02  2.39115   5.98167
.70710678118654752440  3        6        0.9949874    1.569086e+03  7.000000e+02  1.359369e+03  2.600000e+02  2.24155   5.22834
.70710678118654752440  3        6        0.979795897  1.476267e+03  7.000000e+02  1.258592e+03  2.600000e+02  2.10895   4.84074
.70710678118654752440  3        8        0.99995      2.914977e+03  7.000000e+02  2.829878e+03  2.600000e+02  4.16425   10.8841
.70710678118654752440  3        8        0.9949874    2.646580e+03  7.000000e+02  2.426734e+03  2.600000e+02  3.78083   9.33359
.70710678118654752440  3        8        0.979795897  2.399622e+03  7.000000e+02  2.151848e+03  2.600000e+02  3.42803   8.27634
.70710678118654752440  4        1        0.99995      1.461564e+02  7.000000e+02  1.045733e+00  2.600000e+02  0.208795  0.00402205
.70710678118654752440  4        1        0.9949874    1.465167e+02  7.000000e+02  1.440199e+01  2.600000e+02  0.20931   0.0553923
.70710678118654752440  4        1        0.979795897  1.476060e+02  7.000000e+02  5.120006e+01  2.600000e+02  0.210866  0.196923
.70710678118654752440  4        2        0.99995      2.168428e+02  7.000000e+02  8.503290e+01  2.600000e+02  0.309775  0.32705
.70710678118654752440  4        2        0.9949874    2.171772e+02  7.000000e+02  7.733987e+01  2.600000e+02  0.310253  0.297461
.70710678118654752440  4        2        0.979795897  2.192449e+02  7.000000e+02  1.051286e+02  2.600000e+02  0.313207  0.404341
.70710678118654752440  4        3        0.99995      3.951562e+02  7.000000e+02  2.692809e+02  2.600000e+02  0.564509  1.0357
.70710678118654752440  4        3        0.9949874    3.889234e+02  7.000000e+02  2.379939e+02  2.600000e+02  0.555605  0.915361
.70710678118654752440  4        3        0.979795897  3.860462e+02  7.000000e+02  2.527890e+02  2.600000e+02  0.551495  0.972265
.70710678118654752440  4        4        0.99995      6.520309e+02  7.000000e+02  5.329507e+02  2.600000e+02  0.931473  2.04981
.70710678118654752440  4        4        0.9949874    6.295948e+02  7.000000e+02  4.690214e+02  2.600000e+02  0.899421  1.80393
.70710678118654752440  4        4        0.979795897  6.125142e+02  7.000000e+02  4.619220e+02  2.600000e+02  0.87502   1.77662
.70710678118654752440  4        5        0.99995      9.835652e+02  7.000000e+02  8.731117e+02  2.600000e+02  1.40509   3.35812
.70710678118654752440  4        5        0.9949874    9.322061e+02  7.000000e+02  7.636701e+02  2.600000e+02  1.33172   2.93719
.70710678118654752440  4        5        0.979795897  8.886378e+02  7.000000e+02  7.224319e+02  2.600000e+02  1.26948   2.77858
.70710678118654752440  4        6        0.99995      1.388516e+03  7.000000e+02  1.288745e+03  2.600000e+02  1.98359   4.95671
.70710678118654752440  4        6        0.9949874    1.292440e+03  7.000000e+02  1.117559e+03  2.600000e+02  1.84634   4.2983
.70710678118654752440  4        6        0.979795897  1.207216e+03  7.000000e+02  1.026950e+03  2.600000e+02  1.72459   3.94981
.70710678118654752440  4        8        0.99995      2.416158e+03  7.000000e+02  2.344139e+03  2.600000e+02  3.45165   9.01592
.70710678118654752440  4        8        0.9949874    2.171197e+03  7.000000e+02  1.988117e+03  2.600000e+02  3.10171   7.6466
