sinp                   lambda3  tanbeta  sinbma       BR(A->Ha)     BR(H->hh)     BR(a->chi+chi)  Xsec       effective    Xsec  (Xsec*BR)
0.1                    2        1        0.99995      3.962842e-06  8.497200e-01  9.999882e-01    0.59349    1.99844e-06
0.1                    2        1        0.9949874    3.972587e-04  9.954445e-01  9.999882e-01    0.59492    0.000235258
0.1                    2        1        0.979795897  1.594278e-03  9.964242e-01  9.999882e-01    0.59419    0.000943906
0.1                    2        2        0.99995      5.471562e-02  7.138941e-01  9.999971e-01    0.14896    0.00581853
0.1                    2        2        0.9949874    4.428118e-02  9.948938e-01  9.999971e-01    0.14838    0.00653687
0.1                    2        2        0.979795897  3.341313e-02  9.973907e-01  9.999971e-01    0.14846    0.00494756
0.1                    2        3        0.99995      1.637656e-01  5.034872e-01  9.999987e-01    0.066134   0.005453
0.1                    2        3        0.9949874    1.419879e-01  9.916483e-01  9.999987e-01    0.066106   0.00930785
0.1                    2        3        0.979795897  1.176617e-01  9.972853e-01  9.999987e-01    0.066111   0.00775761
0.1                    2        4        0.99995      2.843909e-01  3.550065e-01  9.999993e-01    0.037246   0.00376038
0.1                    2        4        0.9949874    2.530156e-01  9.875164e-01  9.999993e-01    0.037226   0.00930117
0.1                    2        4        0.979795897  2.163758e-01  9.969445e-01  9.999993e-01    0.037185   0.00802134
0.1                    2        5        0.99995      3.967332e-01  2.583969e-01  9.999995e-01    0.023844   0.00244436
0.1                    2        5        0.9949874    3.572790e-01  9.829558e-01  9.999995e-01    0.023775   0.00834953
0.1                    2        5        0.979795897  3.099290e-01  9.965245e-01  9.999995e-01    0.023773   0.00734233
0.1                    2        6        0.99995      4.938416e-01  1.948202e-01  9.999997e-01    0.016527   0.00159007
0.1                    2        6        0.9949874    4.485124e-01  9.782044e-01  9.999997e-01    0.016557   0.00726416
0.1                    2        6        0.979795897  3.926791e-01  9.960834e-01  9.999997e-01    0.016484   0.00644757
0.1                    2        8        0.99995      6.405863e-01  1.212381e-01  9.999998e-01    0.0093119  0.000723194
0.1                    2        8        0.9949874    5.890387e-01  9.686571e-01  9.999998e-01    0.0092962  0.00530419
0.1                    2        8        0.979795897  5.221745e-01  9.952281e-01  9.999998e-01    0.0093008  0.00483346
0.1                    3        1        0.99995      3.129686e-06  8.279381e-01  9.999882e-01    0.59386    1.53878e-06
0.1                    3        1        0.9949874    3.138960e-04  9.946624e-01  9.999882e-01    0.59497    0.00018576
0.1                    3        1        0.979795897  1.261580e-03  9.958159e-01  9.999882e-01    0.59465    0.000747051
0.1                    3        2        0.99995      4.718125e-02  7.044450e-01  9.999971e-01    0.14892    0.00494958
0.1                    3        2        0.9949874    3.848855e-02  9.943267e-01  9.999971e-01    0.1487     0.00569076
0.1                    3        2        0.979795897  2.927399e-02  9.969780e-01  9.999971e-01    0.14897    0.00434775
0.1                    3        3        0.99995      1.435261e-01  5.006993e-01  9.999987e-01    0.066181   0.00475599
0.1                    3        3        0.9949874    1.247563e-01  9.912007e-01  9.999987e-01    0.06609    0.00817258
0.1                    3        3        0.979795897  1.036928e-01  9.969636e-01  9.999987e-01    0.0659     0.0068126
0.1                    3        4        0.99995      2.538049e-01  3.547412e-01  9.999993e-01    0.037107   0.00334093
0.1                    3        4        0.9949874    2.254685e-01  9.871705e-01  9.999993e-01    0.03718    0.00827536
0.1                    3        4        0.979795897  1.926673e-01  9.966840e-01  9.999993e-01    0.037096   0.00712348
0.1                    3        5        0.99995      3.601796e-01  2.589774e-01  9.999995e-01    0.023812   0.00222114
0.1                    3        5        0.9949874    3.232989e-01  9.827032e-01  9.999995e-01    0.023764   0.00754998
0.1                    3        5        0.979795897  2.795938e-01  9.963098e-01  9.999995e-01    0.02371    0.0066047
0.1                    3        6        0.99995      4.551139e-01  1.956345e-01  9.999997e-01    0.016528   0.00147159
0.1                    3        6        0.9949874    4.114559e-01  9.780387e-01  9.999997e-01    0.016514   0.00664556
0.1                    3        6        0.979795897  3.585068e-01  9.959047e-01  9.999997e-01    0.016492   0.00588828
0.1                    3        8        0.99995      6.041159e-01  1.220122e-01  9.999998e-01    0.0092707  0.000683339
0.1                    3        8        0.9949874    5.521422e-01  9.686497e-01  9.999998e-01    0.0093189  0.00498405
0.1                    3        8        0.979795897  4.859585e-01  9.951035e-01  9.999998e-01    0.009305   0.0044997
0.1                    4        1        0.99995      2.384761e-06  8.014823e-01  9.999882e-01    0.59562    1.13842e-06
0.1                    4        1        0.9949874    2.393410e-04  9.936576e-01  9.999882e-01    0.59567    0.000141662
0.1                    4        1        0.979795897  9.638111e-04  9.950349e-01  9.999882e-01    0.59261    0.000568322
0.1                    4        2        0.99995      3.994804e-02  6.924915e-01  9.999971e-01    0.14858    0.00411026
0.1                    4        2        0.9949874    3.281200e-02  9.935934e-01  9.999971e-01    0.14888    0.00485374
0.1                    4        2        0.979795897  2.527747e-02  9.964443e-01  9.999971e-01    0.14838    0.00373732
0.1                    4        3        0.99995      1.235387e-01  4.969186e-01  9.999987e-01    0.065924   0.00404698
0.1                    4        3        0.9949874    1.076944e-01  9.906155e-01  9.999987e-01    0.06615    0.00705712
0.1                    4        3        0.979795897  8.975096e-02  9.965446e-01  9.999987e-01    0.065932   0.00589701
0.1                    4        4        0.99995      2.223989e-01  3.541675e-01  9.999993e-01    0.037208   0.00293074
0.1                    4        4        0.9949874    1.965766e-01  9.867108e-01  9.999993e-01    0.03735    0.00724456
0.1                    4        4        0.979795897  1.674026e-01  9.963421e-01  9.999993e-01    0.037108   0.00618925
0.1                    4        5        0.99995      3.212958e-01  2.595276e-01  9.999995e-01    0.023773   0.00198231
0.1                    4        5        0.9949874    2.872092e-01  9.823579e-01  9.999995e-01    0.023781   0.00670962
0.1                    4        5        0.979795897  2.474338e-01  9.960255e-01  9.999995e-01    0.023766   0.00585714
0.1                    4        6        0.99995      4.126001e-01  1.965255e-01  9.999997e-01    0.01651    0.00133874
0.1                    4        6        0.9949874    3.708499e-01  9.777999e-01  9.999997e-01    0.01649    0.00597955
0.1                    4        6        0.979795897  3.211549e-01  9.956657e-01  9.999997e-01    0.016504   0.00527737
0.1                    4        8        0.99995      5.620490e-01  1.229080e-01  9.999998e-01    0.0092882  0.000641632
