MH   MA   BR(H->AA)     BR(A->ah)     BR(a->chi+chi)  Xsec      effective   Xsec  (Xsec*BR)
470  230  5.999098e-01  9.487141e-01  9.999987e-01    0.98292   0.53073
500  230  6.222557e-01  9.426909e-01  9.999982e-01    0.83049   0.459241
550  230  3.170928e-01  6.737345e-01  9.999990e-01    0.204     0.0293625
550  250  3.217604e-01  7.376045e-01  9.999991e-01    0.20201   0.0353632
600  230  3.344134e-01  7.240958e-01  9.999988e-01    0.15107   0.0264882
600  250  3.469035e-01  7.805355e-01  9.999990e-01    0.15563   0.0328917
650  230  5.416641e-01  8.388545e-01  9.999973e-01    0.20739   0.0790476
650  250  5.417820e-01  9.051603e-01  9.999980e-01    0.20568   0.091299
650  300  5.165587e-01  9.178101e-01  9.999986e-01    0.18882   0.0821622
700  230  5.112986e-01  7.058657e-01  9.999969e-01    0.1322    0.0336781
700  250  5.111600e-01  8.191960e-01  9.999975e-01    0.13177   0.0452009
700  300  5.023017e-01  8.498716e-01  9.999980e-01    0.1266    0.0459307
700  325  4.837324e-01  8.337049e-01  9.999984e-01    0.11764   0.0395534
750  230  3.659094e-01  8.173465e-01  9.999987e-01    0.058377  0.0142701
750  250  3.796643e-01  8.554206e-01  9.999988e-01    0.060851  0.0169054
750  300  4.793578e-01  6.279876e-01  9.999972e-01    0.083014  0.0156932
750  325  4.719046e-01  6.327374e-01  9.999975e-01    0.080336  0.0151778
750  350  3.246956e-01  8.004470e-01  9.999926e-01    0.038371  0.00798249
800  230  3.729540e-01  8.371469e-01  9.999987e-01    0.04276   0.0111762
800  250  3.861672e-01  8.708866e-01  9.999988e-01    0.044566  0.0130527
800  300  3.814454e-01  8.685986e-01  9.999989e-01    0.043251  0.012447
800  325  3.738734e-01  8.503039e-01  9.999989e-01    0.041809  0.0113016
800  350  3.480677e-01  8.217975e-01  9.999909e-01    0.031396  0.00738006
