sinp                 lambda3  BR(H->AA)     BR(A->ah)     BR(a->chi+chi)  Xsec     effective    Xsec  (Xsec*BR)
0.1                    2   1.399487e-01  5.785288e-01  9.999971e-01    0.49469  0.0231712
0.1                    3   2.855195e-01  1.973775e-01  9.999971e-01    0.49413  0.00549629
0.1                    4   4.235259e-01  3.131570e-02  9.999971e-01    0.493    0.000204762
0.1                    6   6.250986e-01  7.010077e-01  9.999971e-01    0.49328  0.151525
0.1                    8   7.424766e-01  8.925812e-01  9.999971e-01    0.49438  0.29244
0.2                    2   1.279551e-01  5.761845e-01  9.999879e-01    0.49436  0.0209997
0.2                    3   2.601094e-01  1.958599e-01  9.999879e-01    0.49335  0.00492257
0.2                    4   3.845075e-01  3.102557e-02  9.999879e-01    0.49378  0.000182754
0.2                    6   5.646743e-01  6.989902e-01  9.999879e-01    0.49486  0.136525
0.2                    8   6.687605e-01  8.916566e-01  9.999879e-01    0.49479  0.263073
0.3                    2   1.099275e-01  5.640487e-01  9.999712e-01    0.49309  0.0172441
0.3                    3   2.222654e-01  1.881779e-01  9.999712e-01    0.49269  0.00387755
0.3                    4   3.268997e-01  2.957094e-02  9.999712e-01    0.49305  0.000140932
0.3                    6   4.765763e-01  6.884695e-01  9.999712e-01    0.4933   0.111426
0.3                    8   5.620581e-01  8.867791e-01  9.999712e-01    0.49191  0.217407
0.5                    2   6.556748e-02  5.165631e-01  9.999030e-01    0.49394  0.00864023
0.5                    3   1.308796e-01  1.606733e-01  9.999030e-01    0.49395  0.00166862
0.5                    4   1.902050e-01  2.454779e-02  9.999030e-01    0.49344  5.65453e-05
0.5                    6   2.726578e-01  6.460316e-01  9.999030e-01    0.4916   0.0559311
0.5                    8   3.185222e-01  8.661018e-01  9.999030e-01    0.49335  0.117855
.70710678118654752440  2   2.458373e-02  4.161461e-01  9.997091e-01    0.4934   0.00209935
.70710678118654752440  3   4.850105e-02  1.132347e-01  9.997091e-01    0.49455  0.000307374
.70710678118654752440  4   6.977759e-02  1.650952e-02  9.997091e-01    0.49244  9.36021e-06
.70710678118654752440  6   9.864843e-02  5.490293e-01  9.997091e-01    0.49391  0.0146783
.70710678118654752440  8   1.143663e-01  8.118431e-01  9.997091e-01    0.49328  0.0371606
