90 1 0.5766856295266001
90 10 0.57584353380895
90 50 1.197100084754
90 100 1.1955998937062
100 1 0.5627357741351
100 10 0.5629455579704001
100 55 1.16608506503805
100 100 1.16559489251817
100 200 1.1657620651179401
150 1 0.47467381108163
150 10 0.47573046950259
150 50 0.49635974240615
150 100 0.96939608589829
150 200 0.9690409584413899
150 300 0.9696099666610299
200 1 0.43063443638729
200 10 0.42948555996315996
200 50 0.43391798349621
200 105 0.7732194053684599
200 200 0.7714994678174899
200 300 0.77342145008734
200 400 0.77179645211105
300 1 0.38257494730270003
300 10 0.38339574864660003
300 50 0.3836649573307
300 100 0.3954426702779
300 200 0.48303369153089104
300 300 0.48145787716769195
300 400 0.48283665900874295
300 500 0.48326994374182597
300 600 0.48263284669247003
400 1 0.2733045506871727
400 10 0.272694851272719
400 50 0.27281874958443997
400 100 0.27598104926672
400 205 0.37601129004055694
400 300 0.3758157839249
400 400 0.37609589265
400 500 0.376481285504
400 600 0.37617748665820006
400 700 0.376934787235921
400 800 0.37622598971009996
500 1 0.18886106204428352
500 10 0.18887386431876002
500 50 0.1890589619613727
500 100 0.18924856143556
500 200 0.20796276929387
500 300 0.29276081697983
500 400 0.29270141644730996
500 500 0.29192531653611004
500 600 0.292771215699679
500 700 0.29169631646251004
500 800 0.29191771696901
500 900 0.2926976175692194
500 1000 0.29254541689608
600 1 0.1313349800929
600 10 0.13132539985042177
600 50 0.13140161960255
600 100 0.13155124062621
600 200 0.1367733111518627
600 305 0.21449205427239001
600 400 0.21457815477725
600 500 0.21444805474103
600 600 0.21442935386702
600 700 0.21457975476489674
600 800 0.21475525498935
600 900 0.2143301542509077
600 1000 0.21455275492519998
700 1 0.0921239451033035
700 10 0.092002785447188
700 50 0.092084554993234
700 100 0.092042325059943
700 200 0.09380279539391101
700 300 0.106697897467356
700 400 0.15576682826252
700 500 0.15516002760976
700 600 0.15547062802321002
700 700 0.15568362815207
700 800 0.15571072823717
700 900 0.15532242751868
700 1000 0.15514692768917
800 1 0.06518901828583
800 10 0.065253048246855
800 50 0.06517224835641401
800 100 0.065413238423673
800 200 0.065897628518373
800 300 0.0702021788222
800 405 0.11316664507943883
800 500 0.1132442148866062
800 600 0.11358416521554698
800 700 0.11324213527542701
800 800 0.113397355156383
800 900 0.113157595347085
800 1000 0.112947765027345
900 1 0.046924684845441204
900 10 0.046963894921776
900 50 0.046872024874624
900 100 0.046919514841666
900 200 0.04720873486439102
900 300 0.04913343510509499
900 400 0.056769275607022995
900 500 0.08289995861938
900 600 0.083143168564552
900 700 0.083015668605532
900 800 0.08287882864832312
900 900 0.082885958580786
900 1000 0.08297869877329013
1000 1 0.034208044896602
1000 10 0.034105539901459994
1000 50 0.03407185481924
1000 100 0.034182066914298
1000 200 0.03423267389966305
1000 300 0.035129255039556
1000 400 0.038093925089468315
1000 505 0.061448925175168
1000 600 0.061391605128897
1000 700 0.061293095153320994
1000 800 0.061683915102398
1000 900 0.061427315156209
1000 1000 0.06154926518203842
