sinp                  Lambda3  BR(A->Ha)     BR(H->hh)     BR(a->chi+chi)  Xsec    effective   Xsec  (Xsec*BR)
0.1                    2   5.179019e-03  7.076505e-01  9.999971e-01    2.6159  0.00958708
0.1                    3   1.228223e-02  8.920463e-01  9.999971e-01    2.6139  0.0286386
0.1                    4   2.139232e-02  9.452808e-01  9.999971e-01    2.6134  0.0528474
0.1                    6   4.227344e-02  9.773370e-01  9.999971e-01    2.6024  0.107519
0.1                    8   6.266880e-02  9.870403e-01  9.999971e-01    2.6146  0.16173
0.2                    2   1.732390e-02  5.495378e-01  9.999879e-01    2.5336  0.0241199
0.2                    3   3.639639e-02  7.877383e-01  9.999879e-01    2.5301  0.0725392
0.2                    4   5.570535e-02  8.711351e-01  9.999879e-01    2.5349  0.123009
0.2                    6   8.699337e-02  9.265183e-01  9.999879e-01    2.5352  0.204337
0.2                    8   1.076902e-01  9.446315e-01  9.999879e-01    2.5284  0.257205
0.3                    2   3.049856e-02  3.679145e-01  9.999712e-01    2.3914  0.0268328
0.3                    3   5.701792e-02  6.009228e-01  9.999712e-01    2.4022  0.0823051
0.3                    4   7.906756e-02  7.032162e-01  9.999712e-01    2.4024  0.133573
0.3                    6   1.080490e-01  7.818634e-01  9.999712e-01    2.3944  0.202272
0.3                    8   1.241153e-01  8.109498e-01  9.999712e-01    2.4019  0.241747
0.5                    2   4.866604e-02  1.342955e-01  9.999030e-01    1.9773  0.0129216
0.5                    3   7.898569e-02  2.401596e-01  9.999030e-01    1.9698  0.0373618
0.5                    4   9.956494e-02  2.992989e-01  9.999030e-01    1.9805  0.0590125
0.5                    6   1.226174e-01  3.559145e-01  9.999030e-01    1.9844  0.0865934
0.5                    8   1.341599e-01  3.815860e-01  9.999030e-01    1.974   0.101046
.70710678118654752440  2   5.362518e-02  4.880699e-02  9.997091e-01    1.3188  0.00345067
.70710678118654752440  3   8.401063e-02  8.443707e-02  9.997091e-01    1.3175  0.00934311
.70710678118654752440  4   1.037401e-01  1.050606e-01  9.997091e-01    1.3174  0.0143542
.70710678118654752440  6   1.252389e-01  1.262393e-01  9.997091e-01    1.318   0.0208316
.70710678118654752440  8   1.358669e-01  1.366518e-01  9.997091e-01    1.3179  0.0244616
