MA Ma MDM BR(A->ah) BR(a->b+b~) Xsec effective Xsec (Xsec*BR)
1000 250 300 3.515964e-01 9.544780e-01 0.065053 0.0218312
1000 250 350 3.533603e-01 9.544780e-01 0.065116 0.021962
1000 250 400 3.557330e-01 9.544780e-01 0.065244 0.0221529
1000 250 450 3.592008e-01 9.544780e-01 0.065253 0.0223719
1000 250 500 3.687485e-01 9.544780e-01 0.065075 0.0229039
1000 300 200 3.284503e-01 7.731485e-01 0.065111 0.0165343
1000 300 250 3.310293e-01 7.746404e-01 0.065276 0.0167386
1000 300 300 3.323437e-01 7.746404e-01 0.065253 0.0167992
1000 300 350 3.340686e-01 7.746404e-01 0.064876 0.0167888
1000 300 400 3.363897e-01 7.746404e-01 0.065258 0.017005
1000 300 450 3.397840e-01 7.746404e-01 0.06516 0.0171508
1000 300 500 3.491412e-01 7.746404e-01 0.065045 0.017592
1000 350 200 3.053392e-01 4.031407e-03 0.065061 8.00866e-05
1000 350 250 3.086221e-01 4.031407e-03 0.065226 8.1153e-05
1000 350 300 3.098978e-01 4.031407e-03 0.06499 8.11936e-05
1000 350 350 3.115726e-01 4.031407e-03 0.065029 8.16814e-05
1000 350 400 3.138274e-01 4.031407e-03 0.064931 8.21485e-05
1000 350 450 3.171270e-01 4.031407e-03 0.064881 8.29483e-05
1000 350 500 3.262377e-01 4.031407e-03 0.06492 8.53826e-05
1000 400 250 2.818885e-01 1.460607e-03 0.064966 2.67483e-05
1000 400 300 2.831038e-01 1.460607e-03 0.065096 2.69174e-05
1000 400 350 2.846999e-01 1.460607e-03 0.065145 2.70895e-05
1000 400 400 2.868499e-01 1.460607e-03 0.065343 2.73771e-05
1000 400 450 2.899987e-01 1.460607e-03 0.065207 2.762e-05
1000 400 500 2.987077e-01 1.460607e-03 0.065116 2.84098e-05
1000 450 250 2.516905e-01 1.156556e-03 0.065127 1.89581e-05
1000 450 300 2.528253e-01 1.156556e-03 0.065064 1.90251e-05
1000 450 350 2.543163e-01 1.156556e-03 0.065234 1.91873e-05
1000 450 400 2.563260e-01 1.156556e-03 0.065151 1.93144e-05
1000 450 450 2.592718e-01 1.156556e-03 0.065006 1.94929e-05
1000 450 500 2.674350e-01 1.156556e-03 0.065097 2.01347e-05
